month,year,section,commodity,vessels_current,vessels_prev_year,traffic_tonnes_current,traffic_tonnes_prev_year,pct_variation_yoy
February,2021,UNLOADED,TOTAL CEMENT,4.0,,27397.0,20336.0,2.3
February,2021,UNLOADED,TOTAL COAL,6.0,,350045.0,263005.0,-31.68
February,2021,UNLOADED,IRON ORE,6.0,,330000.0,273279.0,-8.77
February,2021,UNLOADED,OTHER CARGO,9.0,,29949.0,99693.0,-14.1
February,2021,UNLOADED,CONTAINER,10.0,,129130.0,144231.0,-4.7
February,2021,LOADED,IRON ORE,3.0,,214303.0,164913.0,-7.23
February,2021,LOADED,TOTAL COAL,0.0,,0.0,,-17.22
February,2021,LOADED,CRUDE - ISPRL,0.0,,0.0,0.0,0.2
February,2021,LOADED,POL PRODUCTS,12.0,,448184.0,263517.0,-26.13
February,2021,LOADED,PETROCHEMICALS,6.0,,110663.0,84507.0,-7.1
February,2021,LOADED,OTH.LIQ.CARGOES,1.0,,6350.0,0.0,0.0
February,2021,LOADED,FOOD GRAINS,0.0,,0.0,0.0,-100.0
February,2021,LOADED,OTHER CARGO,1.0,,1100.0,750.0,-48.73
February,2021,LOADED,CONTAINER,7.0,,67308.0,57684.0,15.12
February,2021,CATEGORY_TOTAL,GRAND TOTAL (A+B+C+D),112.0,,3565841.0,,-5.31
February,2021,CATEGORY_TOTAL,a) Dry Bulk (Total),20.0,,957965.0,,-15.66
February,2021,CATEGORY_TOTAL,b) Break Bulk,10.0,,33716.0,,24.27
February,2021,CATEGORY_TOTAL,c) Liquid Bulk,65.0,,2377722.0,,-1.51
February,2021,CATEGORY_TOTAL,d) Containers (In Tons),17.0,,196438.0,,1.34
February,2021,CATEGORY_TOTAL,GRAND TOTAL,112.0,,3565841.0,,-5.31
March,2021,UNLOADED,TOTAL CRUDE,12.0,,,1742649.0,2.19
March,2021,UNLOADED,TOTAL LPG,13.0,,227968.0,232844.0,9.05
March,2021,UNLOADED,POL PRODUCTS,8.0,,65981.0,103639.0,-13.82
March,2021,UNLOADED,EDIBLE OIL,5.0,,61992.0,45954.0,-0.42
March,2021,UNLOADED,OTH. LIQ. CARGOES,13.0,,69485.0,53098.0,20.81
March,2021,UNLOADED,FERTILIZER,1.0,,60208.0,58781.0,50.3
March,2021,UNLOADED,F.R.M. (DRY),0.0,,0.0,,-18.11
March,2021,UNLOADED,TOTAL CEMENT,4.0,,35151.0,32440.0,2.86
March,2021,UNLOADED,TOTAL COAL,9.0,,364068.0,714020.0,-34.12
March,2021,UNLOADED,IRON ORE,4.0,,212230.0,215000.0,-8.14
March,2021,UNLOADED,OTHER CARGO,11.0,,22355.0,26668.0,-14.23
March,2021,UNLOADED,CONTAINER,10.0,,144529.0,165859.0,-5.56
March,2021,LOADED,IRON ORE,5.0,,275885.0,164059.0,-2.16
March,2021,LOADED,TOTAL COAL,0.0,,0.0,,-26.1
March,2021,LOADED,CRUDE - ISPRL,0.0,,0.0,0.0,0.2
March,2021,LOADED,POL PRODUCTS,12.0,,551954.0,448403.0,-21.73
March,2021,LOADED,PETROCHEMICALS,8.0,,104170.0,81589.0,-3.65
March,2021,LOADED,OTH.LIQ.CARGOES,1.0,,4306.0,0.0,0.0
March,2021,LOADED,FOOD GRAINS,0.0,,0.0,0.0,-100.0
March,2021,LOADED,OTHER CARGO,5.0,,83620.0,15750.0,36.58
March,2021,LOADED,CONTAINER,6.0,,88722.0,81227.0,14.43
March,2021,CATEGORY_TOTAL,GRAND TOTAL (A+B+C+D),127.0,,4021393.0,,-6.76
March,2021,CATEGORY_TOTAL,a) Dry Bulk (Total),23.0,,1029457.0,,-18.49
March,2021,CATEGORY_TOTAL,b) Break Bulk,16.0,,111685.0,,49.86
March,2021,CATEGORY_TOTAL,c) Liquid Bulk,72.0,,2647000.0,,-2.58
March,2021,CATEGORY_TOTAL,d) Containers (In Tons),16.0,,233251.0,,0.59
March,2021,CATEGORY_TOTAL,GRAND TOTAL,127.0,,4021393.0,,-6.76
April,2021,UNLOADED,TOTAL CRUDE,8.0,,911742.0,1868657.0,-51.21
April,2021,UNLOADED,TOTAL LPG,11.0,,182521.0,194722.0,-6.27
April,2021,UNLOADED,POL PRODUCTS,8.0,,82727.0,122334.0,-32.38
April,2021,UNLOADED,EDIBLE OIL,5.0,,59141.0,67519.0,-12.41
April,2021,UNLOADED,OTH. LIQ. CARGOES,9.0,,53453.0,6675.0,700.79
April,2021,UNLOADED,FERTILIZER,1.0,,12370.0,46175.0,-73.21
April,2021,UNLOADED,F.R.M. (DRY),2.0,,51500.0,0.0,0.0
April,2021,UNLOADED,TOTAL CEMENT,8.0,,47196.0,0.0,0.0
April,2021,UNLOADED,TOTAL COAL,10.0,,557178.0,185601.0,200.2
April,2021,UNLOADED,IRON ORE,4.0,,223782.0,111300.0,101.06
April,2021,UNLOADED,OTHER CARGO,9.0,,85884.0,37037.0,131.89
April,2021,UNLOADED,CONTAINER,13.0,,142156.0,63378.0,124.3
April,2021,LOADED,IRON ORE,3.0,,171147.0,111996.0,52.82
April,2021,LOADED,TOTAL COAL,0.0,,0.0,0.0,0.0
April,2021,LOADED,CRUDE - ISPRL,0.0,,0.0,0.0,0.0
April,2021,LOADED,POL PRODUCTS,8.0,,318651.0,322757.0,-1.27
April,2021,LOADED,PETROCHEMICALS,6.0,,86034.0,31897.0,169.72
April,2021,LOADED,OTH.LIQ.CARGOES,0.0,,0.0,0.0,0.0
April,2021,LOADED,FOOD GRAINS,0.0,,0.0,0.0,0.0
April,2021,LOADED,OTHER CARGO,2.0,,36400.0,5081.0,616.39
April,2021,LOADED,CONTAINER,3.0,,72940.0,18166.0,301.52
April,2021,CATEGORY_TOTAL,GRAND TOTAL (A+B+C+D),110.0,,3100787.0,,-3.85
April,2021,CATEGORY_TOTAL,a) Dry Bulk (Total),29.0,,1132753.0,,120.77
April,2021,CATEGORY_TOTAL,b) Break Bulk,10.0,,52704.0,,464.22
April,2021,CATEGORY_TOTAL,c) Liquid Bulk,55.0,,1700234.0,,-35.13
April,2021,CATEGORY_TOTAL,d) Containers (In Tons),16.0,,215096.0,,163.78
April,2021,CATEGORY_TOTAL,GRAND TOTAL,110.0,,3100787.0,,-3.85
May,2021,UNLOADED,TOTAL CRUDE,10.0,,962527.0,1912252.0,-50.43
May,2021,UNLOADED,TOTAL LPG,12.0,,219835.0,219607.0,-2.89
May,2021,UNLOADED,POL PRODUCTS,7.0,,99800.0,92087.0,-14.87
May,2021,UNLOADED,EDIBLE OIL,6.0,,61956.0,59784.0,-4.87
May,2021,UNLOADED,OTH. LIQ. CARGOES,12.0,,51376.0,43001.0,111.03
May,2021,UNLOADED,FERTILIZER,1.0,,26000.0,25748.0,-46.65
May,2021,UNLOADED,F.R.M. (DRY),0.0,,0.0,17000.0,202.94
